zipcode	state	city	city_soundex	lat	lon	valid	searched
36544	AL	IRVINGTON	I615235	88.2396	30.4802	1	1
36545	AL	JACKSON	J500	87.8672	31.5131	1	1
36548	AL	LEROY	L600	87.9687	31.491	1	1
36549	AL	LILLIAN	L500	87.4744	30.3972	1	1
36550	AL	LITTLE RIVER	L34616	87.7548	31.2246	1	1
36551	AL	LOXLEY	L240	87.7562	30.618	1	1
36553	AL	MC INTOSH	M2532	88.0511	31.2361	1	1
36555	AL	MAGNOLIA SPRINGS	M25421652	87.7858	30.3945	1	1
36558	AL	MILLRY	M460	88.3559	31.6269	1	1
36560	AL	MOUNT VERNON	M3165	88.035	31.0974	1	1
36561	AL	ORANGE BEACH	O65212	87.5559	30.2906	1	1
36562	AL	PERDIDO	P630	87.6284	30.9806	1	1
36567	AL	ROBERTSDALE	R163234	87.6373	30.5616	1	1
36569	AL	SAINT STEPHENS	S5323152	88.0521	31.533	1	1
36570	AL	SALITPA	S431	87.9596	31.6547	1	1
36571	AL	SARALAND	S6453	88.0934	30.8332	1	1
36572	AL	SATSUMA	S325	88.0533	30.8516	1	1
36574	AL	SEMINOLE	S540	87.4659	30.5048	1	1
36575	AL	SEMMES	S520	88.2667	30.7544	1	1
36576	AL	SILVERHILL	S4164	87.7457	30.5222	1	1
36579	AL	STOCKTON	S3235	87.8633	31.0129	1	1
36580	AL	SUMMERDALE	S5634	87.6992	30.4752	1	1
36582	AL	THEODORE	T600	88.1807	30.5444	1	1
36583	AL	TIBBIE	T100	88.2668	31.3737	1	1
36584	AL	VINEGAR BEND	V526153	88.3865	31.2584	1	1
36585	AL	WAGARVILLE	W2614	88.0705	31.4102	1	1
36586	AL	WALKER SPRINGS	W42621652	87.8354	31.6262	1	1
36587	AL	WILMER	W456	88.3332	30.8137	1	1
36602	AL	MOBILE	M140	88.0453	30.6888	1	1
36603	AL	MOBILE	M140	88.0562	30.6921	1	1
36604	AL	MOBILE	M140	88.0678	30.682	1	1
36605	AL	MOBILE	M140	88.0846	30.6341	1	1
36606	AL	MOBILE	M140	88.1009	30.6729	1	1
36607	AL	MOBILE	M140	88.1029	30.6975	1	1
36608	AL	MOBILE	M140	88.1878	30.6964	1	1
36609	AL	MOBILE	M140	88.1618	30.6605	1	1
36610	AL	PRICHARD	P6263	88.0838	30.7378	1	1
36611	AL	CHICKASAW	C000	88.085	30.7668	1	1
36612	AL	MOBILE	M140	88.1131	30.7518	1	1
36613	AL	EIGHT MILE	E2354	88.1823	30.7951	1	1
36615	AL	BROOKLEY FIELD	B624143	88.0689	30.6312	1	1
36617	AL	MOBILE	M140	88.0918	30.7145	1	1
36618	AL	MOBILE	M140	88.1758	30.7322	1	1
36619	AL	MOBILE	M140	88.1946	30.5928	1	1
36693	AL	MOBILE	M140	88.1588	30.6311	1	1
36695	AL	MOBILE	M140	88.2292	30.6474	1	1
36701	AL	SELMA	S450	87.0245	32.4197	1	1
36703	AL	SELMA	S450	87.0135	32.4156	1	1
36720	AL	ALBERTA	A4163	87.3425	32.1449	1	1
36722	AL	ARLINGTON	A645235	87.5597	32.0668	1	1
36726	AL	CAMDEN	C535	87.2951	32.0047	1	1
36727	AL	CAMPBELL	C514	88.0061	31.9635	1	1
36728	AL	CATHERINE	C365	87.4836	32.182	1	1
36732	AL	DEMOPOLIS	D5142	87.8397	32.4908	1	1
36736	AL	DIXONS MILLS	D252542	87.7454	32.0672	1	1
36738	AL	FAUNSDALE	F5234	87.6181	32.4233	1	1
36740	AL	FORKLAND	F62453	87.8817	32.6447	1	1
36742	AL	GALLION	G450	87.6985	32.5298	1	1
36744	AL	GREENSBORO	G65216	87.5905	32.7167	1	1
36748	AL	LINDEN	L535	87.7954	32.3053	1	1
36749	AL	JONES	J520	86.8893	32.6085	1	1
36750	AL	MAPLESVILLE	M14214	86.8717	32.8045	1	1
36751	AL	LOWER PEACH TREE	L61236	87.5682	31.8504	1	1
36752	AL	BURKVILLE	B6214	86.6099	32.3003	1	1
36754	AL	MAGNOLIA	M254	87.6998	32.1419	1	1
36756	AL	MARION	M650	87.3314	32.6463	1	1
36758	AL	PLANTERSVILLE	P4536214	86.9475	32.6176	1	1
36759	AL	MARION JUNCTION	M6525235	87.2702	32.4266	1	1
36761	AL	BOYS RANCH	B2652	86.925	32.0954	1	1
36762	AL	MORVIN	M615	87.9729	31.9673	1	1
36765	AL	NEWBERN	N165	87.5615	32.5515	1	1
36767	AL	ORRVILLE	O614	87.2214	32.2949	1	1
36768	AL	PINE APPLE	P514	87.0047	31.9265	1	1
36769	AL	PINE HILL	P540	87.5771	31.9735	1	1
36771	AL	PRAIRIE	P600	87.4487	32.0848	1	1
36773	AL	SAFFORD	S163	87.3693	32.3002	1	1
36775	AL	SARDIS	S632	86.992	32.2844	1	1
36776	AL	SAWYERVILLE	S614	87.7402	32.7578	1	1
36779	AL	SPROTT	S163	87.1416	32.6544	1	1
36782	AL	SWEET WATER	S360	87.9228	32.0773	1	1
36783	AL	THOMASTON	T5235	87.5974	32.2538	1	1
36784	AL	THOMASVILLE	T5214	87.7598	31.9067	1	1
36785	AL	BENTON	B535	86.8599	32.2819	1	1
36786	AL	UNIONTOWN	U535	87.4934	32.447	1	1
36790	AL	STANTON	S3535	86.8868	32.7096	1	1
36792	AL	RANDOLPH	R5341	86.907	32.8888	1	1
36793	AL	LAWLEY	L000	86.9567	32.8646	1	1
36801	AL	OPELIKA	O142	85.3586	32.6278	1	1
36830	AL	AUBURN	A165	85.489	32.602	1	1
36850	AL	CAMP HILL	C514	85.6474	32.7827	1	1
36852	AL	CUSSETA	C300	85.2158	32.8032	1	1
36853	AL	DADEVILLE	D140	85.7704	32.8224	1	1
36854	AL	VALLEY	V400	85.1749	32.8113	1	1
36855	AL	FIVE POINTS	F532	85.3243	33.0424	1	1
36858	AL	HATCHECHUBBEE	H321	85.3029	32.2845	1	1
36860	AL	HURTSBORO	H63216	85.3959	32.2454	1	1
36861	AL	JACKSONS GAP	J521	85.8487	32.8797	1	1
36862	AL	LAFAYETTE	L130	85.4426	32.9252	1	1
36863	AL	LANETT	L530	85.2161	32.8616	1	1
36866	AL	NOTASULGA	N3242	85.6871	32.5437	1	1
36867	AL	PHENIX CITY	P523	85.0951	32.4078	1	1
36869	AL	PHENIX CITY	P523	85.0181	32.4706	1	1
36871	AL	PITTSVIEW	P321	85.1312	32.1733	1	1
36874	AL	SALEM	S450	85.184	32.6212	1	1
36875	AL	SEALE	S400	85.1677	32.3053	1	1
36877	AL	SMITHS	S532	85.1	32.5201	1	1
36879	AL	WAVERLY	W164	85.5144	32.7632	1	1
36904	AL	BUTLER	B346	88.2064	32.0829	1	1
36907	AL	CUBA	C100	88.3611	32.411	1	1
36908	AL	GILBERTOWN	G41635	88.3265	31.8666	1	1
36910	AL	JACHIN	J500	88.2334	32.2442	1	1
36912	AL	LISMAN	L250	88.3234	32.2177	1	1
36915	AL	NEEDHAM	N350	88.3458	32.0122	1	1
36916	AL	PENNINGTON	P5235	88.0931	32.2262	1	1
36919	AL	SILAS	S420	88.3092	31.7668	1	1
36921	AL	TOXEY	T200	88.3179	31.9315	1	1
36922	AL	WARD	W630	88.2971	32.3341	1	1
36925	AL	YORK	Y620	88.2683	32.4728	1	1
98791	AK	98791		176.31	51.9389	0	1
99501	AK	ANCHORAGE	A5262	149.876	61.2116	1	1
99502	AK	ANCHORAGE	A5262	150.094	61.0962	1	1
99503	AK	ANCHORAGE	A5262	149.894	61.19	1	1
99504	AK	ANCHORAGE	A5262	149.745	61.2037	1	1
99505	AK	FORT RICHARDSON	F63626325	149.675	61.2753	1	1
99506	AK	ELMENDORF AFB	E45361	149.813	61.2515	1	1
99507	AK	ANCHORAGE	A5262	149.829	61.1535	1	1
99508	AK	ANCHORAGE	A5262	149.81	61.206	1	1
99515	AK	ANCHORAGE	A5262	149.897	61.1194	1	1
99516	AK	ANCHORAGE	A5262	149.78	61.1054	1	1
99517	AK	ANCHORAGE	A5262	149.936	61.1901	1	1
99518	AK	ANCHORAGE	A5262	149.887	61.1549	1	1
99549	AK	PORT HEIDEN	P635	158.566	56.9643	1	1
99551	AK	AKIACHAK	A200	161.392	60.8919	1	1
99552	AK	AKIAK	A200	161.199	60.8906	1	1
99553	AK	AKUTAN	A235	165.785	54.143	1	1
99554	AK	ALAKANUK	A4252	164.602	62.747	1	1
99555	AK	ALEKNAGIK	A4252	158.62	59.2697	1	1
99556	AK	NIKOLAEVSK	N2412	151.733	59.7888	1	1
99557	AK	CHUATHBALUK	C3142	157.758	61.6916	1	1
99558	AK	ANVIK	A512	160.13	62.8309	1	1
99559	AK	ATMAUTLUAK	A35342	161.824	60.8324	1	1
99561	AK	CHEFORNAK	C1652	164.21	60.1537	1	1
99563	AK	CHEVAK	C120	164.776	61.584	1	1
99564	AK	CHIGNIK	C520	158.416	56.3016	1	1
99565	AK	CHIGNIK LAGOON	C52425	158.674	56.2513	1	1
99567	AK	CHUGIAK	C000	149.454	61.4098	1	1
99568	AK	CLAM GULCH	C45242	151.423	60.2016	1	1
99569	AK	CLARKS POINT	C462153	158.451	58.8492	1	1
99571	AK	NELSON LAGOON	N425425	161.943	55.611	1	1
99572	AK	COOPER LANDING	C1645352	149.824	60.4767	1	1
99573	AK	COPPER CENTER	C162536	144.978	61.9158	1	1
99574	AK	CHENEGA BAY	C521	147.943	60.1026	1	1
99575	AK	CROOKED CREEK	C623262	158.002	61.8181	1	1
99576	AK	KOLIGANEK	K4252	158.974	59.0593	1	1
99577	AK	EAGLE RIVER	E24616	149.509	61.3114	1	1
99578	AK	EEK	E200	162.032	60.2151	1	1
99579	AK	EGEGIK	E200	157.342	58.2062	1	1
99580	AK	EKWOK	E200	157.478	59.3628	1	1
99581	AK	EMMONAK	E520	164.131	62.8274	1	1
99583	AK	FALSE PASS	F4212	163.437	54.841	1	1
99585	AK	MARSHALL	M624	161.739	61.8371	1	1
99586	AK	SLANA	S450	143.568	62.6547	1	1
99588	AK	GLENNALLEN	G4545	145.662	62.1039	1	1
99589	AK	GOODNEWS BAY	G3521	161.587	59.085	1	1
99590	AK	GRAYLING	G6452	159.405	63.372	1	1
99591	AK	SAINT GEORGE ISL	S532624	169.547	56.6032	1	1
99602	AK	HOLY CROSS	H4262	159.825	62.1926	1	1
99603	AK	PORT GRAHAM	P63265	151.463	59.6655	1	1
99604	AK	HOOPER BAY	H161	165.891	61.5372	1	1
99606	AK	KOKHANOK	K520	155.463	59.5648	1	1
99607	AK	KALSKAG	K420	160.326	61.541	1	1
99610	AK	KASILOF	K410	151.29	60.3164	1	1
99611	AK	KENAI	K500	151.255	60.6145	1	1
99612	AK	KING COVE	K521	162.306	55.0628	1	1
99613	AK	IGIUGIG	I200	156.642	58.7243	1	1
99614	AK	KIPNUK	K152	164.101	59.9232	1	1
99615	AK	AKHIOK	A200	152.5	57.782	1	1
99620	AK	KOTLIK	K342	163.554	63.0295	1	1
99621	AK	KWETHLUK	K342	161.388	60.7718	1	1
99622	AK	KWIGILLINGOK	K452	162.985	59.881	1	1
99625	AK	LEVELOCK	L142	154.977	59.3714	1	1
99626	AK	LOWER KALSKAG	L6242	160.36	61.5138	1	1
99627	AK	MC GRATH	M263	155.585	62.9672	1	1
99628	AK	MANOKOTAK	M232	158.99	59.0096	1	1
99630	AK	MEKORYUK	M262	166.284	60.3657	1	1
99631	AK	MOOSE PASS	M212	149.256	60.8585	1	1
99632	AK	MOUNTAIN VILLAGE	M35142	163.884	62.1589	1	1
99633	AK	NAKNEK	N252	156.705	58.8857	1	1
99634	AK	NAPAKIAK	N120	161.738	60.6638	1	1
99636	AK	NEW STUYAHOK	N232	157.297	59.5935	1	1
99638	AK	NIKOLSKI	N242	168.788	52.9883	1	1
99639	AK	NINILCHIK	N420	151.64	60.0108	1	1
99640	AK	NONDALTON	N3435	154.732	60.0308	1	1
99645	AK	BUTTE	B300	149.065	61.6138	1	1
99647	AK	PEDRO BAY	P361	153.822	59.9224	1	1
99648	AK	PERRYVILLE	P614	159.259	55.9453	1	1
99649	AK	PILOT POINT	P43153	157.449	57.5952	1	1
99650	AK	PILOT STATION	P43235	162.875	61.9462	1	1
99651	AK	PLATINUM	P435	162.043	58.6336	1	1
99653	AK	PORT ALSWORTH	P634263	154.434	60.6364	1	1
99654	AK	WASILLA	W240	149.396	61.5924	1	1
99655	AK	QUINHAGAK	Q520	161.875	59.7381	1	1
99656	AK	RED DEVIL	R314	157.196	61.7354	1	1
99657	AK	RUSSIAN MISSION	R2525	161.558	61.5913	1	1
99658	AK	SAINT MARYS	S53562	163.205	62.0541	1	1
99659	AK	SAINT MICHAEL	S53524	162.109	63.4776	1	1
99660	AK	SAINT PAUL ISLAN	S5314245	170.293	57.1787	1	1
99661	AK	SAND POINT	S53153	160.491	55.3192	1	1
99662	AK	SCAMMON BAY	S510	165.582	61.845	1	1
99664	AK	SEWARD	S630	149.398	60.1329	1	1
99665	AK	SHAGELUK	S420	159.528	62.6611	1	1
99668	AK	SLEETMUTE	S4353	157.118	61.6346	1	1
99669	AK	SOLDOTNA	S435	151.136	60.4818	1	1
99670	AK	SOUTH NAKNEK	S35252	156.85	58.7362	1	1
99671	AK	STEBBINS	S3152	162.227	63.4785	1	1
99672	AK	STERLING	S36452	150.85	60.5204	1	1
99676	AK	TALKEETNA	T4235	150.11	62.2605	1	1
99679	AK	TULUKSAK	T420	160.939	61.1088	1	1
99681	AK	TUNUNAK	T520	165.097	60.5393	1	1
99682	AK	TYONEK	T520	151.348	61.1179	1	1
99683	AK	TRAPPER CREEK	T616262	150.284	61.4414	1	1
99684	AK	UNALAKLEET	U54243	160.788	63.8835	1	1
99685	AK	UNALASKA	U542	166.52	53.8871	1	1
99686	AK	VALDEZ	V432	146.196	60.895	1	1
99687	AK	WASILLA	W240	149.533	61.578	1	1
99688	AK	WILLOW	W400	150.189	61.7715	1	1
99689	AK	YAKUTAT	Y230	139.779	59.6202	1	1
99691	AK	NIKOLAI	N240	154.381	63.0016	1	1
99692	AK	DUTCH HARBOR	D2616	167.511	53.3628	1	1
99701	AK	COLDFOOT	C4313	147.71	64.8402	1	1
99702	AK	EIELSON AFB	E4251	147.081	64.6735	1	1
99703	AK	FORT WAINWRIGHT	F635623	147.656	64.8283	1	1
99704	AK	CLEAR	C460	149.14	64.4181	1	1
99705	AK	NORTH POLE	N6314	147.369	64.7805	1	1
99709	AK	FAIRBANKS	F6152	147.847	64.8544	1	1
99712	AK	FAIRBANKS	F6152	147.51	64.9109	1	1
99714	AK	SALCHA	S420	146.953	64.509	1	1
99720	AK	ALLAKAKET	A423	152.712	66.5432	1	1
99721	AK	ANAKTUVUK PASS	A5231212	151.679	68.1188	1	1
99722	AK	ARCTIC VILLAGE	A6232142	145.423	68.0774	1	1
99723	AK	BARROW	B600	156.817	71.2346	1	1
99724	AK	BEAVER	B600	147.28	66.3388	1	1
99726	AK	BETTLES FIELD	B342143	151.062	67.1005	1	1
99727	AK	BUCKLAND	B2453	161.132	65.981	1	1
99729	AK	CANTWELL	C534	148.897	63.3955	1	1
99730	AK	CENTRAL	C5364	144.749	65.4681	1	1
99733	AK	CIRCLE	C624	144.083	65.8245	1	1
99734	AK	PRUDHOE BAY	P631	148.56	70.0701	1	1
99736	AK	DEERING	D652	162.712	66.0623	1	1
99737	AK	DOT LAKE	D420	145.614	64.0054	1	1
99739	AK	ELIM	E450	162.26	64.6217	1	1
99740	AK	FORT YUKON	F6325	145.306	66.5207	1	1
99741	AK	GALENA	G450	156.798	64.7608	1	1
99742	AK	GAMBELL	G514	171.702	63.7766	1	1
99743	AK	HEALY	H400	149.011	63.9171	1	1
99744	AK	ANDERSON	A53625	149.172	64.3007	1	1
99745	AK	HUGHES	H200	154.264	66.0382	1	1
99746	AK	HUSLIA	H240	156.292	65.6899	1	1
99747	AK	KAKTOVIK	K312	143.631	70.0429	1	1
99748	AK	KALTAG	K432	158.724	64.3305	1	1
99749	AK	KIANA	K500	158.152	67.1803	1	1
99750	AK	KIVALINA	K145	163.734	67.6659	1	1
99751	AK	KOBUK	K120	157.067	66.9123	1	1
99752	AK	KOTZEBUE	K321	162.126	66.8465	1	1
99753	AK	KOYUK	K000	161.15	64.9317	1	1
99755	AK	DENALI NATIONAL	D545354	149.54	63.5161	1	1
99756	AK	MANLEY HOT SPRIN	M432165	150.573	65.0206	1	1
99757	AK	LAKE MINCHUMINA	L2525	152.43	63.9039	1	1
99758	AK	MINTO	M300	149.691	65.0584	1	1
99759	AK	POINT LAY	P534	162.906	69.7056	1	1
99760	AK	NENANA	N000	149.087	64.5577	1	1
99761	AK	NOATAK	N320	160.509	66.9755	1	1
99762	AK	GOLOVIN	G415	165.311	64.5058	1	1
99763	AK	NOORVIK	N612	161.044	66.8363	1	1
99765	AK	NULATO	N430	157.991	64.778	1	1
99766	AK	POINT HOPE	P531	166.726	68.3121	1	1
99767	AK	RAMPART	R5163	150.011	65.3836	1	1
99768	AK	RUBY	R100	155.504	64.7201	1	1
99769	AK	SAVOONGA	S152	170.471	63.6797	1	1
99770	AK	SELAWIK	S420	158.534	65.7135	1	1
99771	AK	SHAKTOOLIK	S342	161.175	64.3755	1	1
99772	AK	SHISHMAREF	S561	166.137	66.2306	1	1
99773	AK	SHUNGNAK	S5252	157.613	66.9581	1	1
99774	AK	STEVENS VILLAGE	S3152142	149.118	65.9959	1	1
99777	AK	TANANA	T500	152.104	65.1565	1	1
99778	AK	TELLER	T460	166.383	65.2402	1	1
99780	AK	BORDER	B636	142.523	63.435	1	1
99781	AK	VENETIE	V530	146.414	67.0104	1	1
99782	AK	WAINWRIGHT	W5623	160.013	70.6201	1	1
99783	AK	WALES	W420	168.521	65.6882	1	1
99784	AK	WHITE MOUNTAIN	W3535	163.422	64.7028	1	1
99785	AK	BREVIG MISSION	B612525	166.479	65.3342	1	1
99786	AK	AMBLER	A5146	156.456	67.4695	1	1
99788	AK	CHALKYITSIK	C4232	143.638	66.719	1	1
99789	AK	NUIQSUT	N230	150.997	70.1927	1	1
99801	AK	JUNEAU	J500	134.529	58.3628	1	1
99820	AK	ANGOON	A525	134.371	57.5698	1	1
99824	AK	DOUGLAS	D242	134.395	58.2756	1	1
99826	AK	GUSTAVUS	G312	135.762	58.4283	1	1
99827	AK	HAINES	H520	135.542	59.2519	1	1
99829	AK	HOONAH	H500	135.558	58.0322	1	1
99833	AK	PETERSBURG	P362162	133.161	56.8271	1	1
99835	AK	SITKA	S320	135.317	57.0514	1	1
99840	AK	SKAGWAY	S000	135.302	59.4685	1	1
99901	AK	KETCHIKAN	K325	131.683	55.372	1	1
99919	AK	THORNE BAY	T651	132.514	55.6609	1	1
99921	AK	CRAIG	C620	133.117	55.4732	1	1
99922	AK	HYDABURG	H3162	132.633	55.1374	1	1
99923	AK	HYDER	H360	130.125	55.9259	1	1
99925	AK	KLAWOCK	K420	133.055	55.5526	1	1
99926	AK	METLAKATLA	M34234	131.579	55.1215	1	1
99927	AK	POINT BAKER	P53126	133.376	56.3079	1	1
99929	AK	WRANGELL	W6524	132.353	56.4335	1	1
99950	AK	KETCHIKAN	K325	133.185	55.9425	1	1
85003	AZ	PHOENIX	P520	112.077	33.4511	1	1
85004	AZ	PHOENIX	P520	112.069	33.4557	1	1
85006	AZ	PHOENIX	P520	112.047	33.465	1	1
85007	AZ	PHOENIX	P520	112.089	33.4523	1	1
85008	AZ	PHOENIX	P520	111.998	33.4665	1	1
85009	AZ	PHOENIX	P520	112.128	33.4564	1	1
85012	AZ	PHOENIX	P520	112.068	33.5097	1	1
85013	AZ	PHOENIX	P520	112.083	33.5085	1	1
85014	AZ	PHOENIX	P520	112.056	33.5103	1	1
85015	AZ	PHOENIX	P520	112.101	33.5082	1	1
85016	AZ	PHOENIX	P520	112.03	33.5021	1	1
85017	AZ	PHOENIX	P520	112.121	33.5153	1	1
85018	AZ	PHOENIX	P520	111.988	33.4958	1	1
85019	AZ	PHOENIX	P520	112.142	33.5123	1	1
85020	AZ	PHOENIX	P520	112.056	33.5623	1	1
85021	AZ	PHOENIX	P520	112.093	33.56	1	1
85022	AZ	PHOENIX	P520	112.052	33.6315	1	1
85023	AZ	PHOENIX	P520	112.112	33.6324	1	1
85024	AZ	PHOENIX	P520	112.037	33.6617	1	1
85027	AZ	NEW RIVER STAGE	N616232	112.103	33.6672	1	1
85028	AZ	PHOENIX	P520	112.009	33.5851	1	1
85029	AZ	PHOENIX	P520	112.12	33.5961	1	1
85031	AZ	PHOENIX	P520	112.17	33.4939	1	1
85032	AZ	PHOENIX	P520	112.004	33.6238	1	1
85033	AZ	PHOENIX	P520	112.213	33.4944	1	1
85034	AZ	PHOENIX	P520	112.042	33.4412	1	1
85035	AZ	PHOENIX	P520	112.183	33.4724	1	1
85037	AZ	PHOENIX	P520	112.247	33.4913	1	1
85039	AZ	PHOENIX	P520	112.289	33.4954	1	1
85040	AZ	PHOENIX	P520	112.031	33.3905	1	1
85041	AZ	PHOENIX	P520	112.095	33.3889	1	1
85043	AZ	PHOENIX	P520	112.197	33.4491	1	1
85044	AZ	PHOENIX	P520	111.994	33.3291	1	1
85051	AZ	PHOENIX	P520	112.133	33.5591	1	1
85201	AZ	MESA	M200	111.847	33.4317	1	1
85202	AZ	MESA	M200	111.872	33.3851	1	1
85203	AZ	MESA	M200	111.806	33.437	1	1
85204	AZ	MESA	M200	111.79	33.3992	1	1
85205	AZ	MESA	M200	111.713	33.4369	1	1
85206	AZ	MESA	M200	111.724	33.4026	1	1
85207	AZ	MESA	M200	111.643	33.4321	1	1
85208	AZ	MESA	M200	111.651	33.3984	1	1
85210	AZ	MESA	M200	111.843	33.3887	1	1
85213	AZ	MESA	M200	111.773	33.4367	1	1
85219	AZ	GOLD CANYON	G4325	111.513	33.3608	1	1
85220	AZ	APACHE JUNCTION	A125235	111.572	33.4152	1	1
85222	AZ	ELEVEN MILE CORN	E4154265	111.756	32.8927	1	1
85224	AZ	CHANDLER	C5346	111.863	33.3301	1	1
85225	AZ	CHANDLER	C5346	111.824	33.3105	1	1
85226	AZ	CHANDLER	C5346	111.92	33.3092	1	1
85228	AZ	COOLIDGE	C432	111.534	32.9574	1	1
85231	AZ	ELOY	E400	111.583	32.7509	1	1
85232	AZ	FLORENCE	F4652	111.361	32.9969	1	1
85234	AZ	GILBERT	G4163	111.781	33.3527	1	1
85236	AZ	HIGLEY	H240	111.697	33.3024	1	1
85237	AZ	KEARNY	K650	110.912	33.0594	1	1
85239	AZ	MOBILE	M140	112.075	32.9874	1	1
85240	AZ	WILLIAMS AFB	W4521	111.669	33.3103	1	1
85242	AZ	ARIZONA BOYS RAN	A6251265	111.644	33.2386	1	1
85247	AZ	SACATON	S350	111.775	33.0977	1	1
85248	AZ	SUN LAKES	S542	111.867	33.2231	1	1
85249	AZ	CHANDLER	C5346	111.774	33.2414	1	1
85250	AZ	SCOTTSDALE	S3234	111.905	33.5218	1	1
85251	AZ	SCOTTSDALE	S3234	111.917	33.4936	1	1
85253	AZ	PARADISE VALLEY	P63214	111.957	33.5494	1	1
85254	AZ	SCOTTSDALE	S3234	111.955	33.6165	1	1
85255	AZ	SCOTTSDALE	S3234	111.889	33.6968	1	1
85256	AZ	SCOTTSDALE	S3234	111.853	33.4858	1	1
85257	AZ	SCOTTSDALE	S3234	111.915	33.4669	1	1
85258	AZ	SCOTTSDALE	S3234	111.893	33.5647	1	1
85259	AZ	SCOTTSDALE	S3234	111.84	33.5879	1	1
85260	AZ	SCOTTSDALE	S3234	111.887	33.6013	1	1
85262	AZ	SCOTTSDALE	S3234	111.779	33.7752	1	1
85264	AZ	FORT MCDOWELL	F635234	111.681	33.6118	1	1
85268	AZ	FOUNTAIN HILLS	F53542	111.724	33.6085	1	1
85272	AZ	STANFIELD	S35143	111.966	32.8823	1	1
85273	AZ	SUPERIOR	S160	111.098	33.2887	1	1
85281	AZ	TEMPE	T510	111.926	33.4227	1	1
85282	AZ	TEMPE	T510	111.925	33.3917	1	1
85283	AZ	TEMPE	T510	111.931	33.3665	1	1
85284	AZ	TEMPE	T510	111.92	33.3363	1	1
85292	AZ	WINKELMAN	W5245	110.773	33.0057	1	1
85301	AZ	GLENDALE	G4534	112.177	33.5311	1	1
85302	AZ	GLENDALE	G4534	112.175	33.5675	1	1
85303	AZ	GLENDALE	G4534	112.215	33.5262	1	1
85304	AZ	GLENDALE	G4534	112.175	33.5943	1	1
85305	AZ	GLENDALE	G4534	112.248	33.5291	1	1
85306	AZ	GLENDALE	G4534	112.178	33.6239	1	1
85307	AZ	LUKE AFB	L210	112.327	33.5349	1	1
85308	AZ	GLENDALE	G4534	112.169	33.6539	1	1
85309	AZ	LUKE AFB	L210	112.356	33.54	1	1
85310	AZ	GLENDALE	G4534	112.164	33.7047	1	1
85321	AZ	WHY	W000	112.859	32.3735	1	1
85322	AZ	ARLINGTON	A645235	112.789	33.3133	1	1
85323	AZ	AVONDALE	A1534	112.344	33.4321	1	1
85324	AZ	ROCK SPRINGS	R21652	112.131	34.0732	1	1
85326	AZ	BUCKEYE	B200	112.608	33.389	1	1
85328	AZ	CIBOLA	C140	114.512	33.6149	1	1
85331	AZ	CAVE CREEK	C1262	112.015	33.8219	1	1
85332	AZ	CONGRESS	C5262	112.768	34.1764	1	1
85333	AZ	DATELAND	D453	113.463	32.8679	1	1
85335	AZ	EL MIRAGE	E4562	112.324	33.6082	1	1
85337	AZ	GILA BEND	G4153	112.747	32.9306	1	1
85338	AZ	GOODYEAR	G360	112.383	33.4368	1	1
85339	AZ	LAVEEN	L150	112.172	33.3436	1	1
85340	AZ	LITCHFIELD PARK	L32143162	112.381	33.4941	1	1
85342	AZ	MORRISTOWN	M6235	112.548	33.773	1	1
85343	AZ	PALO VERDE	P4163	112.647	33.3485	1	1
85344	AZ	EMPIRE LANDING	E51645352	114.266	34.0254	1	1
85345	AZ	PEORIA	P600	112.234	33.5761	1	1
85347	AZ	ROLL	R400	113.564	32.9366	1	1
85348	AZ	SALOME	S450	113.571	33.7481	1	1
85350	AZ	SOMERTON	S5635	114.713	32.5634	1	1
85351	AZ	SUN CITY	S523	112.28	33.6061	1	1
85353	AZ	TOLLESON	T425	112.277	33.4347	1	1
85354	AZ	TONOPAH	T510	112.953	33.4228	1	1
85355	AZ	WADDELL	W340	112.439	33.5673	1	1
85356	AZ	WELLTON	W435	114.177	32.7493	1	1
85361	AZ	WITTMANN	W350	112.447	33.7264	1	1
85362	AZ	YARNELL	Y654	112.622	34.4141	1	1
85363	AZ	YOUNGTOWN	Y5235	112.301	33.5908	1	1
85364	AZ	YUMA	Y500	114.642	32.7015	1	1
85365	AZ	YUMA PROVING GRO	Y5161526	114.549	32.6714	1	1
85373	AZ	SUN CITY	S523	112.321	33.6588	1	1
85374	AZ	SURPRISE	S6162	112.331	33.63	1	1
85375	AZ	SUN CITY WEST	S52323	112.255	33.6626	1	1
85381	AZ	PEORIA	P600	112.224	33.6048	1	1
85382	AZ	PEORIA	P600	112.207	33.6308	1	1
85390	AZ	WICKENBURG	W25162	112.739	33.9113	1	1
85501	AZ	GLOBE	G410	110.789	33.4024	1	1
85530	AZ	BYLAS	B420	110.117	33.1265	1	1
85533	AZ	CLIFTON	C4135	109.246	33.1323	1	1
85534	AZ	FRANKLIN	F65245	109.13	32.794	1	1
85535	AZ	EDEN	E350	109.954	33.0286	1	1
85539	AZ	MIAMI	M000	110.881	33.4319	1	1
85540	AZ	MORENCI	M652	109.312	33.0436	1	1
85541	AZ	PAYSON	P250	111.288	34.2198	1	1
85542	AZ	PERIDOT	P630	110.373	33.4789	1	1
85543	AZ	PIMA	P500	109.856	32.9097	1	1
85544	AZ	STRAWBERRY	S3616	111.473	34.3909	1	1
85545	AZ	ROOSEVELT	R2143	110.975	33.6358	1	1
85546	AZ	SAFFORD	S163	109.627	32.8295	1	1
